ator_id	titulo_id	nome_personagem	tipo	titulo	ano_lancamento	generos	nome_ator	ano_nascimento	nota	numero_votos	duracao	sinopse
nm3154303	tt1226837	Nic Sheff	Filme	Querido Menino	2018	['Biografia', 'Drama']	Timothée Chalamet	1995	7.4	113633	120.0	David Sheff é um conceituado jornalista e escritor que vive com a segunda esposa e os filhos. O filho mais velho, Nic Sheff, é viciado em metanfetamina e abala completamente a rotina da família e daquele lar. David tenta entender o que acontece com o filho, que teve uma infância de carinho e suporte, ao mesmo tempo em que estuda a droga e sua dependência. Nic, por sua vez, passa por diversos ciclos da vida de um dependente químico, lutando para se recuperar, mas volta e meia se entregando ao vício.
nm1684869	tt12285906	AJ	Jogo	DiRT 5	2020	['Esporte']	Troy Baker	1976	6.2	351	0.0	Dirt 5 é a nova experiência de corrida off-road, criada pelos mestres da Codemas.Blaze uma trilha nas rotas mais icônicas do mundo.Dirija a lista mais ampla de carros de ícones de rali, caminhões, heróis GT e muito mais.Jogue através de uma carreira repleta de estrelas, modos on-line inovadores e de tela dividida em quatro jogadores, editor de libré e mais novos recursos, o Dirt 5 é a próxima geração de corridas extremas.
nm3081796	tt12299608	Timo	Filme	Mickey 17	2025	['Aventura', 'Comédia', 'Fantasia']	Steven Yeun	1983	6.9	102980	137.0	Mickey faz parte de um programa espacial de colonização e sempre é enviado para missões perigosas, quase suicidas. Se morrer, ele é clonado e boa parte de suas memórias são recuperadas. Mas, após seis mortes, ele começa a entender o porquê de seu cargo nunca ter sido ocupado antes.
nm1659221	tt1231587	Blaine	Filme	A Ressaca	2010	['Comédia', 'Ficção Científica']	Sebastian Stan	1982	6.4	191722	99.0	Após viverem um tempo separados, quatro amigos juntam-se quando um deles quer se suicidar. Nenhum deles está feliz com suas vidas, então decidem ir para um resort de esqui, onde têm a oportunidade de curtirem um tempo juntos. Depois de uma noite bebendo dentro de uma banheira, eles acordam em 1986 e têm a chance de reescrever o passado.
nm1684869	tt12496734	Simon Krieger	Jogo	Spider-Man: Miles Morales	2020	['Ação', 'Aventura', 'Crime']	Troy Baker	1976	8.3	14278	0.0	A mais recente aventura no universo do Homem-Aranha se baseará e expandirá o 'Homem-Aranha da Marvel' através de uma nova história.Os jogadores experimentarão a ascensão de Miles Morales, enquanto ele domina novos poderes para se tornar seu próprio Homem-Aranha.
nm1659221	tt12573454	Max	Filme	Sharper - Uma Vida de Trapaças	2023	['Crime', 'Drama', 'Suspense']	Sebastian Stan	1982	6.7	35376	116.0	Madeline é uma golpista envolvida em trapaças do mundo dos bilionários de Manhattan, nos Estados Unidos. Enquanto isso, Max é um especialista em complexos planos fraudulentos que costumam render muito dinheiro. Juntos eles viverão uma trama cheia de traições, roubos, conflitos familiares, manipulações e jogos cruéis de poder.
nm2215143	tt12584954	Addy	Filme	Twisters	2024	['Ação', 'Aventura', 'Suspense']	Kiernan Shipka	1999	6.5	167756	122.0	Kate Cooper é uma ex-caçadora de tempestades assombrada por um encontro devastador com um tornado durante seus anos de faculdade, que agora estuda padrões de tempestades nas telas em segurança na cidade de Nova York. Ela é atraída de volta às planícies por seu amigo, Javi, para testar um novo sistema revolucionário de rastreamento. Lá, ela cruza seu caminho com Tyler Owens, o carismático e imprudente ícone das redes sociais que se diverte postando suas aventuras de caça a tempestades com sua equipe barulhenta, quanto mais perigoso melhor. À medida que a temporada de tempestades se intensifica, fenômenos aterrorizantes nunca antes vistos são desencadeados e Kate, Tyler e suas equipes concorrentes se encontram diretamente no caminho de múltiplos sistemas de tempestades convergindo sobre o centro de Oklahoma na luta de suas vidas.
nm1684869	tt12587880	Maw	Jogo	The Medium	2021	['Terror', 'Mistério', 'Suspense']	Troy Baker	1976	7.1	912	0.0	Descubra um mistério sombrio que apenas um meio pode resolver.Explore o mundo real e o mundo espiritual ao mesmo tempo.Use suas habilidades psíquicas para resolver quebra -cabeças que abrangem os dois mundos, descobrem segredos profundamente perturbadores e sobrevivem a encontros com o Maw - um monstro nascido de uma tragédia indizível.O meio é um jogo de terror psicológico em terceira pessoa que apresenta uma jogabilidade patenteada de realidade dupla e uma trilha sonora original.
nm0799777	tt12610390	Tom Brennan	Filme	A Liga	2024	['Ação', 'Comédia', 'Suspense']	J.K. Simmons	1955	5.4	52894	107.0	Recrutado para uma missão inesperada, um cara comum que trabalha como empreiteiro vira espião.
nm3480246	tt12637874	Lucy MacLean	Série de TV	Fallout	2024	['Ação', 'Aventura', 'Drama']	Ella Purnell	1996	8.3	308726	60.0	Baseada em uma das maiores séries de videogame de todos os tempos, Fallout é a história de quem tem e de quem não tem, em um mundo onde não existe quase nada para se ter. 200 anos após o apocalipse, uma habitante pacífica de um agradável refúgio é forçada a se aventurar na superfície e fica chocada quando descobre a terra devastada que a espera.
nm0799777	tt12724306	Ghat	Filme	Glorious	2022	['Terror', 'Mistério', 'Suspense']	J.K. Simmons	1955	5.6	8001	79.0	Depois de um rompimento, Wes acaba em uma parada de descanso remota. Ele se encontra trancado dentro do banheiro com uma figura misteriosa falando de uma cabine adjacente. Logo Wes percebe que está envolvido em uma situação mais terrível do que ele poderia imaginar.
nm4911194	tt12826940	Suzie	Filme	Wyrm	2019	['Comédia']	Jenna Ortega	2002	6.5	951	97.0	Em um filme alternativo dos anos 1990, com partes iguais de Yorgos Lanthimos e Todd Solondz (mas mais gentil), um jovem adolescente desajeitado deve cumprir uma exigência escolar na qual os alunos usam coleiras eletrônicas que só se soltam após o primeiro beijo.
nm1102577	tt1291566	Melody	Filme	O Desaparecimento de Sidney Hall	2017	['Drama', 'Mistério', 'Romance']	Elle Fanning	1998	6.8	12096	119.0	Ao longo de 12 anos, e três fases de sua vida, Sidney Hall se apaixona, escreve o livro de uma geração e depois desaparece sem deixar rastros. Um detetive enigmático embarca em uma viagem para descobrir o mistério.
nm0604742	tt1291570	Joe Merriwether	Filme	Presságios de um Crime	2015	['Crime', 'Drama', 'Mistério']	Jeffrey Dean Morgan	1966	6.4	71863	101.0	Dois detetives do FBI, Joe Merriwether e Katherine Cowles perseguem um serial killer conhecido por matar suas vítimas com um objeto perfurante na nuca, sem deixar vestígios na cena do crime. Diante da ausência de provas, Joe pede ajuda ao seu amigo pessoal, o Doutor John Clancy, um poderoso vidente que vive isolado desde a morte de sua filha. Aos poucos, este novo investigador ajuda os policiais a entender a mente do assassino, até fazer uma descoberta importante: o homem responsável pelas mortes também é um vidente, ainda mais esperto que John. Pior do que isso, ele está sempre um passo à frente nas investigações.
nm1684869	tt1295906	Sol Badguy	Jogo	Guilty Gear 2: Overture	2007	['Ação', 'Fantasia', 'Ficção Científica']	Troy Baker	1976	5.5	28	0.0	Dois sistemas de jogos completamente diferentes realizados em um ambiente em tempo real em tempo real.Seja o comandante de suas tropas, e também seja o herói da linha de frente do seu exército, lutando contra as forças inimigas de frente enquanto distribui comandos!
nm0005342	tt1300851	Murphy MacManus	Filme	Santos Justiceiros II: O Retorno	2009	['Ação', 'Crime', 'Suspense']	Norman Reedus	1969	6.2	67906	118.0	De Troy Duffy, escritor e diretor de Santos Justiceiros, chega a aguardada continuação da violenta saga dos irmãos MacManus (Norman Reedus, Sean Patrick Flanery). Os dois estiveram escondidos com o pai, II Duce (Billy Connolly), nos tranquilos vales da Irlanda, longe das suas vidas anteriores de vigilantes. Quando um amado padre é morto no submundo do crime organizado, os irmãos retornam a Boston para montar uma sangrenta e violenta cruzada em busca de justiça. Com um novo parceiro e uma sexy técnica do FBI em seu encalço… Os Saints estão de volta!
nm0005342	tt13056178	Daryl	Jogo	The Walking Dead: Onslaught	2020	['Terror']	Norman Reedus	1969	8.1	101	0.0	Lute com seus medos de frente em The Walking Dead Onslught, o jogo oficial de VR de The Walking Dead, da AMC.Experimente uma nova história exclusiva da TWD, se defenda com corpo a corpo em movimento real e combate à distância e confronte os horrores e a humanidade do apocalipse.
nm0005342	tt13062500	Daryl Dixon	Série de TV	The Walking Dead: Daryl Dixon	2023	['Drama', 'Terror']	Norman Reedus	1969	7.5	32256	60.0	Daryl Dixon chega à costa da França e luta para entender como chegou lá e por quê. A série acompanha a sua jornada por uma França quebrada, mas resiliente, enquanto ele tenta encontrar um caminho de volta para casa. As conexões que ele forma no caminho, no entanto, complicam os seus planos.
nm5301405	tt1312221	Elizabeth	Filme	Frankenstein	2025	['Drama', 'Terror', 'Ficção Científica']	Mia Goth	1993	0.0	0	0.0	Dr. Victor Frankenstein, um cientista brilhante, mas egoísta, dá vida a uma criatura em um experimento monstruoso que acaba levando à ruína tanto do criador quanto de sua trágica criação.
nm1684869	tt1316431	Seth Walker	Jogo	Space Siege	2008	['Ação', 'Aventura', 'Ficção Científica']	Troy Baker	1976	5.6	16	0.0	Um jogo cheio de ações de combate pesado, táticas e tomada de decisão em ritmo acelerado, o Space Siege é um novo RPG de ação com tema de ficção científica que está sendo desenvolvida por Chris Taylor e sua talentosa equipe na Gas Powerd Games, os criadores de Dungeon Siege I & II e Supreme Commander.
nm2581521	tt1318409	Jordan Gallagher	Série de TV	Ruby & The Rockits	2009	['Comédia', 'Família', 'Música']	Austin Butler	1991	6.6	549	30.0	Uma jovem deve lutar contra a vida de adolescente, seu pai, cantor de cassino, morar com seu tio e primos e o fato de que seu pai e tio continuam se lembrando de quando eles eram músicos de rock famosos nos anos 80.
nm3528821	tt13269536	Marie Cody	Filme	Torturada Pelo Próprio Pai	2021	['Crime', 'Suspense']	Emma Myers	2002	6.3	16310	88.0	Sarah Cody é uma adolescente que não vê a hora de completar 18 anos, assim ela pode fugir das garras de seu pai controlador. No entanto, Don Cody tem planos perturbadores para a festa e, antes de apagar suas velinhas, ela é presa no sótão de sua casa, onde viveu mais de 20 anos, sequestrada por seu próprio pai.
nm1684869	tt13293212	Arthur	Filme	Morgan's Mask	2023	['Drama']	Troy Baker	1976	8.5	19	106.0	Presa em casa durante a quarentena, o mundo de uma cosplayer começa a desmoronar. Sem ter para onde ir, ela se volta para dentro em busca de respostas.
nm1684869	tt1333108	Alec Mason	Jogo	Red Faction: Guerrilla	2009	['Ação', 'Ficção Científica']	Troy Baker	1976	7.4	1117	0.0	Guerra do Guerrilha Aberto - Você decide quem, quando, onde e como lutar.Utilize táticas de guerrilha, armas improvisadas e veículos modificados para liderar ataques insurgentes aos alvos da EDF.Lance ataques com base no seu próprio estilo de jogabilidade, assuma missões em qualquer ordem que você escolher ou se envolva em atividades destrutivas para enfraquecer o controle da EDF em Marte.Destruição Estratégica - Use a destruição de sua vantagem tática, definindo emboscadas ou explosões de reação em cadeia para atacar fortalezas inimigas e modificar permanentemente o ambiente do jogo.Aproveite a destruição baseada em física totalmente dinâmica para improvisar em tempo real: sopro em uma parede ou piso para estabelecer uma emboscada ou escapar, retire uma escada para impedir seus perseguidores ou dirigir veículos através de paredes explodidas.A jogabilidade em evolução e emergente - esculpe seu caminho através de uma paisagem em constante mudança ao improvisar suas táticas de combate - misturando estilos de jogo, veículos, armas e explosivos para derrotar o EDF.Cenário de ficção científica épico - Explore a enorme e implacável paisagem marciana, desde o posto avançado de mineração desolado de Parker até a reluzente cidade capital da EOS;Em seguida, rasgue os ambientes de mundo aberto totalmente destrutíveis que enxameavam com forças de EDF, combatentes da resistência da facção vermelha e os colonos oprimidos capturados no fogo cruzado.
nm0604742	tt1334102	Max	Filme	A Inquilina	2011	['Crime', 'Drama', 'Terror']	Jeffrey Dean Morgan	1966	5.3	30145	91.0	Juliet Devereau, uma jovem médica, acredita ter encontrado o lugar perfeito para morar, ela se muda para um apartamento no Brooklyn, em Nova York. Após algum tempo, Juliet começa a perceber que coisas misteriosas estão ocorrendo e passa a acreditar que não está sozinha no apartamento. As coisas se complicam ainda mais com a crescente obsessão do senhorio do prédio pela jovem.
nm3480246	tt1334260	Young Ruth	Filme	Não Me Abandone Jamais	2010	['Drama', 'Romance']	Ella Purnell	1996	7.1	156504	103.0	Ruth, Tommy e Kathy cresceram juntos em um internato cheio de disciplinas rígidas nas questões da alimentação e na manutenção do corpo saudável. Criados, praticamente, sem contato com o mundo exterior na misteriosa escola, os três sempre foram muito unidos, mas uma revelação surpreendente sobre doação de órgãos e o objetivo de suas vidas pode mudar o rumo da história. Ainda mais pelo clima de romance entre Ruth e Tommy incomodar cada vez mais Kathy .
nm1684869	tt13357140	Baki Hanma	Série de TV	Baki Hanma	2021	['Ação', 'Animação', 'Drama']	Troy Baker	1976	7.0	5363	25.0	Para ganhar as habilidades de que precisa para superar o pai, Baki entra na Prisão Estadual do Arizona e enfrenta um famoso detento conhecido como Sr. Indomável.
nm1684869	tt13357140	Baki	Série de TV	Baki Hanma	2021	['Ação', 'Animação', 'Drama']	Troy Baker	1976	7.0	5363	25.0	Para ganhar as habilidades de que precisa para superar o pai, Baki entra na Prisão Estadual do Arizona e enfrenta um famoso detento conhecido como Sr. Indomável.
nm0000206	tt1335975	Kai	Filme	47 Ronins	2013	['Ação', 'Drama', 'Fantasia']	Keanu Reeves	1964	6.2	175372	128.0	Um grupo de samurais banidos deseja reaver sua honra a partir de uma vingança contra o traiçoeiro Lorde Kira, responsável pela morte do mestre deles. O mais incomodado do grupo é Kai, que passa a ser questionado ao se apaixonar pela filha do mestre.
